Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,2.1103964807210893,0.3298636563553731,2.0309860706329346,0.3163265306122449
2.0,1.4623427384935364,0.49164345403899723,2.369440793991089,0.336734693877551
3.0,1.2157569288455956,0.5724967013634364,2.2402894496917725,0.3877551020408163
4.0,1.0369510690132346,0.6369300689048527,1.299047827720642,0.5714285714285714
5.0,0.9186443451684411,0.6777598592581733,2.4585282802581787,0.5204081632653061
6.0,0.7918147359787763,0.725260225773347,0.8338602185249329,0.7346938775510204
7.0,0.7104588441267826,0.7542149244978742,1.196974277496338,0.6428571428571429
8.0,0.6399671106267895,0.7784782289986806,0.7781649827957153,0.7551020408163265
9.0,0.5686221219388433,0.7991496847969506,7.671767711639404,0.35714285714285715
10.0,0.5272295872778194,0.8202609588036944,1.1982548236846924,0.6530612244897959
11.0,0.42941388717198925,0.8511948394663539,1.015236258506775,0.7142857142857143
12.0,0.36024152068619225,0.874505204515467,4.690474033355713,0.5
13.0,0.3054661787188904,0.8965694179739041,1.019741415977478,0.7142857142857143
14.0,0.24180543098067314,0.9214191467526756,0.7341282367706299,0.7448979591836735
15.0,0.18583099105162035,0.937545814396716,0.9388447403907776,0.7142857142857143
16.0,0.1305425269585204,0.9607095733763378,4.254880428314209,0.42857142857142855
17.0,0.14784229813415867,0.9561647852221082,1.8590689897537231,0.6224489795918368
18.0,0.07168571167529773,0.980134877583932,0.44898372888565063,0.8673469387755102
19.0,0.037711173300890084,0.9913502419000146,0.47075045108795166,0.8571428571428571
20.0,0.022870518321496634,0.9954552118457705,0.9009501934051514,0.8367346938775511
21.0,0.0125735821710317,0.9983873332355959,0.5157084465026855,0.8367346938775511
22.0,0.005764662402684327,0.9998533939305088,0.39733457565307617,0.9081632653061225
23.0,0.018862644724589917,0.9956018179152617,0.4412374794483185,0.8571428571428571
24.0,0.008829613529848067,0.9983140302008503,0.4362989068031311,0.8673469387755102
25.0,0.004946011417334974,0.9993402726872892,0.4033302366733551,0.8979591836734694
26.0,0.00296624258235755,0.999780090895763,0.3733680546283722,0.8979591836734694
27.0,0.0023296183544398007,0.999780090895763,0.37467634677886963,0.9081632653061225
28.0,0.001648520541013766,0.9999266969652544,0.4020479917526245,0.8877551020408163
29.0,0.0013580459464008798,1.0,0.42461735010147095,0.9081632653061225
30.0,0.0016022519390222318,0.9999266969652544,0.46262726187705994,0.9081632653061225
