Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,2.5044085826364855,0.21257880076235156,2.3084393131489658,0.29591836734693877
2.0,2.2194180204763105,0.3127840492596394,2.057671697772279,0.32653061224489793
3.0,2.0122071548809215,0.36629526462395545,1.8803286649742905,0.3673469387755102
4.0,1.8728372274719538,0.4058056003518546,1.7777463781590364,0.40816326530612246
5.0,1.7796041355194574,0.42728338953232664,1.721608035418452,0.41836734693877553
6.0,1.7018012427598601,0.44560914821873626,1.6238709493559234,0.42857142857142855
7.0,1.6330255325230978,0.46730684650344523,1.5776267343637895,0.42857142857142855
8.0,1.5766475684760586,0.48108781703562525,1.5624267276452513,0.45918367346938777
9.0,1.5214696838400996,0.4970678786101745,1.497605316492976,0.45918367346938777
10.0,1.4683793071357583,0.5120216976982848,1.4839160685636559,0.45918367346938777
11.0,1.414566576297359,0.5260958803694473,1.466534862712938,0.45918367346938777
12.0,1.3711445454610196,0.5458876997507697,1.4159081249820942,0.45918367346938777
13.0,1.3386268057338724,0.5562967306846504,1.4045117436623087,0.42857142857142855
14.0,1.3015340383303444,0.5644333675414163,1.3396095961940533,0.5102040816326531
15.0,1.262623351683908,0.5843717929922299,1.3413074138213177,0.4897959183673469
16.0,1.2325509875213239,0.5947808239261105,1.4454237295656789,0.5
17.0,1.2132922498174226,0.5990323999413576,1.2698046698862193,0.5612244897959183
18.0,1.1754036262716616,0.6090749157015101,1.2886085607567612,0.5102040816326531
19.0,1.153662459484347,0.6163319161413282,1.1874680640746136,0.6122448979591837
20.0,1.1326028210836114,0.6202902800175927,1.4116055284227644,0.5306122448979592
21.0,1.10798952349154,0.6265943410057176,1.277423907299431,0.5510204081632653
22.0,1.083216402331784,0.6394223720862043,1.3352344230729707,0.5714285714285714
23.0,1.070198282977385,0.6417680691980648,1.2482640548628203,0.5408163265306123
24.0,1.0428292204637784,0.6567218882861751,1.577814454935035,0.4489795918367347
25.0,1.0244626686765623,0.6545961002785515,1.3331575977558991,0.5510204081632653
26.0,1.0031867270035542,0.6651517372819234,1.3139299494879586,0.5714285714285714
27.0,0.9872689577967274,0.6710159800615746,1.3168759710934697,0.5408163265306123
28.0,0.9706339029566037,0.6774666471191907,1.1100584609167916,0.6224489795918368
29.0,0.9554073337305503,0.6812784049259639,1.7217311323905478,0.4387755102040816
30.0,0.9376204535332335,0.6868494355666325,1.197470791485845,0.6122448979591837
