Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,1.5158372977632457,0.46276205834921563,1.6538949766937567,0.4489795918367347
2.0,1.2277867769307185,0.5728632165371647,1.3788808511227977,0.5
3.0,1.0442701474590186,0.6348775839319748,1.4855612041998882,0.4897959183673469
4.0,0.8810908913944425,0.6914675267556076,2.7770449361022638,0.30612244897959184
5.0,0.7573529524094302,0.7391878023750184,0.8498645348816501,0.7040816326530612
6.0,0.6248460952146122,0.7866148658554464,1.1769923572333492,0.6428571428571429
7.0,0.5363574889993025,0.8153496554757367,0.7634904930482105,0.7551020408163265
8.0,0.43395462284390834,0.8510482333968626,1.1454262000565627,0.6632653061224489
9.0,0.3622300105873676,0.8767042955578361,1.1103661230632238,0.7448979591836735
10.0,0.2727555415005021,0.9056589942823633,1.2638927436604792,0.6530612244897959
11.0,0.21094542577056621,0.929042662366222,13.295575352233588,0.21428571428571427
12.0,0.1492347064526475,0.9519865122416068,0.8267988294971232,0.7653061224489796
13.0,0.10376649403450619,0.965327664565313,0.7942929073255889,0.8469387755102041
14.0,0.07437738111815291,0.9775692713678347,4.091519530938596,0.45918367346938777
15.0,0.0800707182829077,0.9747104530127547,0.5631977319717404,0.8571428571428571
16.0,0.04090165843802924,0.9873918780237502,3.2281680399057815,0.5714285714285714
17.0,0.05735217068678052,0.9814543322093535,1.486941965867062,0.673469387755102
18.0,0.04778128140698149,0.9835068171822313,1.4519898550851005,0.7755102040816326
19.0,0.04387731134062454,0.9859258173288374,1.7105197419925613,0.7142857142857143
20.0,0.025207057058933526,0.9926696965254361,0.6427236941264932,0.8163265306122449
21.0,0.008302215379651206,0.9980208180618677,0.5129718792871857,0.826530612244898
22.0,0.005131645207504026,0.9989004544788154,0.6371210649685592,0.8367346938775511
23.0,0.007013829022191553,0.9982407271661047,0.6303275859040417,0.8673469387755102
24.0,0.005052973224624163,0.9988271514440697,0.4803763828691741,0.8571428571428571
25.0,0.004144819345178249,0.9989004544788154,1.0631053545037095,0.7755102040816326
26.0,0.023127708713900342,0.9930362116991643,0.6961554749298613,0.8571428571428571
27.0,0.012616304834190335,0.996554757366955,0.8011957504168837,0.8061224489795918
28.0,0.005058470955588909,0.9988271514440697,0.5426808936255318,0.8571428571428571
29.0,0.001486714904603374,0.9999266969652544,0.5445135007588648,0.8571428571428571
30.0,0.0009239705989225769,1.0,0.5290806877369784,0.8673469387755102
