Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,1.3534753465226719,0.49252232142857144,1.1768671478543962,0.5821428571428572
2.0,1.003268013894558,0.6383928571428571,1.143769245488303,0.6107142857142858
3.0,0.8242434439914567,0.7108258928571428,0.8156249438013349,0.7116071428571429
4.0,0.7179075514631612,0.7549107142857143,0.8320285933358329,0.7294642857142857
5.0,0.6135377615158047,0.7958705357142857,0.783633679151535,0.7732142857142857
6.0,0.5460465709013599,0.8180803571428571,0.5886701566832406,0.8125
7.0,0.47327202005045754,0.84140625,0.5582008906773158,0.825
8.0,0.44214949623814653,0.8495535714285715,0.4743967034987041,0.8410714285714286
9.0,0.409233015828899,0.8652901785714285,0.6137649493558066,0.8044642857142857
10.0,0.36806491389870644,0.8809151785714285,0.6160219984395163,0.8142857142857143
11.0,0.3434897452858942,0.884375,0.4809606569153922,0.8508928571428571
12.0,0.2953929451294243,0.9018973214285714,0.4684249784265246,0.8526785714285714
13.0,0.2692365633989019,0.9110491071428571,0.48663040399551394,0.8571428571428571
14.0,0.24198889096400567,0.9194196428571428,0.5283996377672467,0.85
15.0,0.23243535463032977,0.9185267857142857,0.51177445096629,0.8571428571428571
16.0,0.2109989003211792,0.92890625,0.6537737041711807,0.8223214285714285
17.0,0.20207484629936517,0.9315848214285715,0.5196202448436192,0.85
18.0,0.18493332797661424,0.93828125,0.5530920616218022,0.8598214285714286
19.0,0.1751870642017041,0.9415178571428572,0.5342449797051293,0.8642857142857143
20.0,0.15283248782756606,0.9487723214285714,0.5538745009473391,0.8642857142857143
21.0,0.13226603460997077,0.9583705357142858,0.6490194078002657,0.8410714285714286
22.0,0.16055259331395583,0.9463169642857143,0.5541789770126343,0.8473214285714286
23.0,0.12122356724825555,0.9583705357142858,0.5393094875982829,0.8455357142857143
24.0,0.1337112213925658,0.9556919642857142,0.5724736081702368,0.8508928571428571
25.0,0.12248731206803183,0.9603794642857143,0.5542251506554229,0.8625
26.0,0.08923522880109626,0.9722098214285714,0.6409234945263181,0.84375
27.0,0.12230099391225459,0.9597098214285714,0.5689565991716725,0.8598214285714286
28.0,0.09975889977982401,0.96796875,0.5503965643899781,0.8651785714285715
29.0,0.0977054820678729,0.9662946428571428,0.631729063817433,0.8625
30.0,0.09262858319852967,0.9708705357142857,0.5853995417909963,0.8714285714285714
