Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,2.1158716400213873,0.2767189561647852,1.791561827367666,0.3673469387755102
2.0,1.7434963313317897,0.4013341152323706,1.3407603186004016,0.5204081632653061
3.0,1.469896460432336,0.5069637883008357,0.9617160576946882,0.6122448979591837
4.0,1.205555192371422,0.600571763671016,1.04280744340955,0.6122448979591837
5.0,1.0630437886849506,0.6504178272980501,0.7189791919853614,0.7448979591836735
6.0,0.9337652194641531,0.698284708986952,0.6430039983622882,0.7448979591836735
7.0,0.8434877976384126,0.7260665591555491,0.7682880890004489,0.7448979591836735
8.0,0.7740506743811526,0.7501832575868641,0.6688945293426514,0.7755102040816326
9.0,0.7440379273942131,0.7550945609148219,0.6124133056371796,0.8061224489795918
10.0,0.6855759737586332,0.7759859258173288,0.6072818547183153,0.826530612244898
11.0,0.6504884926197274,0.7855153203342619,0.4833704695409658,0.7959183673469388
12.0,0.6146176551517687,0.7995895030054244,0.6284138754922517,0.7959183673469388
13.0,0.5846190411330423,0.8068465034452427,0.5009357342306449,0.8367346938775511
14.0,0.5709465791920102,0.8135170796070957,0.41415378998736946,0.8367346938775511
15.0,0.5474015824991558,0.8235595953672482,0.4480699248307822,0.8571428571428571
16.0,0.5205006132009109,0.8314030200850315,0.5648748144811514,0.8367346938775511
17.0,0.5104521590057941,0.8344817475443483,0.4616913083864718,0.8367346938775511
18.0,0.474268552606764,0.8431315056443337,0.40301124398995725,0.8367346938775511
19.0,0.4657385068683571,0.8451106875824659,0.4267428930924863,0.8673469387755102
20.0,0.4628465131761881,0.8514147485705909,0.579001714836578,0.8367346938775511
21.0,0.4649914937570916,0.8481894150417827,0.6120594644500893,0.826530612244898
22.0,0.42635461571602473,0.8620436886087084,0.41155324055224046,0.8571428571428571
23.0,0.42114773660509347,0.8593314763231198,0.36195451751047253,0.8979591836734694
24.0,0.40348274533506745,0.8680545374578508,0.48966520300790745,0.8673469387755102
25.0,0.39231097232017886,0.8699604163612373,0.41335564243550205,0.8673469387755102
26.0,0.3885918450205229,0.8701070224307287,0.48702745534935776,0.8367346938775511
27.0,0.3741291921660621,0.8753115378976689,0.4128690965625705,0.8673469387755102
28.0,0.3713968733838709,0.8797097199824073,0.36407387967468524,0.9183673469387755
29.0,0.3385861014480064,0.8888725993256121,0.3588908562930871,0.8877551020408163
30.0,0.35154421108678857,0.8858671749010409,0.39667542046886317,0.8775510204081632
31.0,0.35032740064929824,0.8841079020671456,0.4848814886443469,0.826530612244898
32.0,0.3280623812791522,0.8899721448467967,0.520966435842007,0.8469387755102041
33.0,0.3253936758402802,0.8929042662366222,0.34325083664485384,0.8673469387755102
34.0,0.3180432415807235,0.894370326931535,0.46401103661984816,0.8571428571428571
35.0,0.3034982397188942,0.8986952059815276,0.25044814881878164,0.9183673469387755
