Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,0.595081652856389,0.8128553090042179,0.38907947935904674,0.8739035087719298
2.0,0.37994695475467427,0.8789657069503026,0.3789948763990263,0.8874269005847953
3.0,0.31313907635235444,0.9024390243902439,0.3655927236142911,0.8892543859649122
4.0,0.24819253585643775,0.9203190904089492,0.27470046116246116,0.9141081871345029
5.0,0.20939157220304241,0.933614524115166,0.37230229987735636,0.8987573099415205
6.0,0.21736446696859793,0.9285714285714286,0.33902108429642447,0.8991228070175439
7.0,0.17844122198171053,0.9445259490188886,0.4545730741705462,0.8845029239766082
8.0,0.16803876795223083,0.9446176416651385,0.36119245743237394,0.9053362573099415
9.0,0.14605746031020642,0.9542453695213644,0.3148612486122296,0.9137426900584795
10.0,0.15173553239418217,0.9502108930863745,0.38448584075385367,0.8947368421052632
11.0,0.1696188506575849,0.9455345681276361,0.35975374115837944,0.8983918128654971
12.0,0.12048460539193322,0.9612140106363469,0.32778630610446485,0.9159356725146199
13.0,0.095278399560772,0.9684577296900788,0.37328300368019013,0.9005847953216374
14.0,0.11622906829044838,0.9630478635613424,0.3744500849330634,0.89546783625731
15.0,0.12620245334250804,0.9577296900788557,0.3708550865538636,0.9078947368421053
16.0,0.1065988469192225,0.9645149459013387,0.31605393306640855,0.9239766081871345
17.0,0.09969184833088425,0.9693746561525766,0.47545304763735385,0.8852339181286549
18.0,0.09909781554497624,0.9677241885200807,0.3227212149268615,0.9210526315789473
19.0,0.07546377268119589,0.9763432972675592,0.3529739669641229,0.9060672514619883
20.0,0.07843942647960735,0.9755180634513112,0.3662902046511037,0.9159356725146199
21.0,0.08837461106440911,0.9738675958188153,0.37498831408022093,0.9097222222222222
22.0,0.09011762235952411,0.9708417384925729,0.40135948235789937,0.9046052631578947
23.0,0.07512648970431118,0.9767100678525582,0.3853821062934939,0.9148391812865497
24.0,0.06737823926632946,0.9775353016688062,0.4088151108865675,0.9009502923976608
25.0,0.08552386243321246,0.9719420502475702,0.4644945895146818,0.9049707602339181
26.0,0.08971410911607454,0.9709334311388227,0.38372830023760335,0.9075292397660819
27.0,0.05328275891288267,0.9829451677975426,0.37609632413463984,0.9122807017543859
28.0,0.054698908360896664,0.9827617825050431,0.5239971162348288,0.8983918128654971
29.0,0.06802894959170573,0.9765266825600587,0.42625865368553767,0.9067982456140351
30.0,0.09115808509825135,0.9709334311388227,0.39392006408412295,0.9100877192982456
