Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,1.74902130036633,0.3900454478815423,1.5211106319816745,0.4897959183673469
2.0,1.3246202279073964,0.5367981234423105,1.1169629376761767,0.5612244897959183
3.0,1.0514796718336799,0.636856765870107,0.8178589684622628,0.7040816326530612
4.0,0.8826510283695674,0.6967453452572937,0.8409622761667991,0.6836734693877551
5.0,0.7660138925976845,0.7356692567072277,0.7724098988941738,0.7244897959183674
6.0,0.6686114165426751,0.7751062894003812,0.632709377882432,0.7857142857142857
7.0,0.566195994986937,0.813663685676587,0.4275216229107915,0.8163265306122449
8.0,0.4919537708650427,0.8344084445096027,0.5881031979711688,0.8163265306122449
9.0,0.42497158593628837,0.8549332942383815,0.5037166810005295,0.8163265306122449
10.0,0.3774565575217558,0.8711332649171676,0.411225578462591,0.8673469387755102
11.0,0.3204894394382644,0.8907784782289987,0.45213390947604665,0.8571428571428571
12.0,0.2519314201971143,0.9136490250696379,0.6612733110443366,0.8061224489795918
13.0,0.2177400245875876,0.9233250256560621,0.4735402659113918,0.8673469387755102
14.0,0.17737123977189198,0.940404632751796,0.3877162520526623,0.9081632653061225
15.0,0.1433130963782624,0.9504471485119484,0.31964748649981484,0.9081632653061225
16.0,0.11485615701767868,0.9599765430288814,0.5541184679510034,0.7959183673469388
17.0,0.09574252366801193,0.9678199677466647,0.5674546429393242,0.8571428571428571
18.0,0.08784969365247454,0.970605483066999,0.5178289729721692,0.8673469387755102
19.0,0.06883379361355886,0.9761032106729218,0.6302421932317772,0.8571428571428571
20.0,0.07713442101578719,0.9746371499780091,0.6859615457299706,0.8571428571428571
21.0,0.07713036878142883,0.9738308165958071,0.6868291193125199,0.8571428571428571
22.0,0.06330778452492805,0.9799149684796951,0.5258551002765188,0.8775510204081632
23.0,0.03651959141244283,0.9879049992669696,0.3843568537612351,0.9081632653061225
24.0,0.07551180399847,0.9754434833602111,0.563381584322955,0.8775510204081632
25.0,0.05299533521361936,0.9814543322093535,0.6365267489941753,0.8775510204081632
26.0,0.029842010765228452,0.9895176660313737,0.5280629323452762,0.8775510204081632
27.0,0.04497603658938188,0.9856326051898548,0.7122122097988518,0.8673469387755102
28.0,0.05277100227475674,0.9821873625568098,0.6128318747695611,0.8571428571428571
29.0,0.029939331943928386,0.9907638176220496,0.6529363126170878,0.9081632653061225
30.0,0.05221213079506138,0.9831403020085031,0.7327657888966556,0.8163265306122449
