Epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,0.33607611452933717,0.886233690074769,0.31188385112553224,0.8673469387755102
2.0,0.31820032999778036,0.8926843571323853,0.283769888385218,0.8775510204081632
3.0,0.29944512741322077,0.9013341152323706,0.26150212508931575,0.9081632653061225
4.0,0.28646338651858716,0.9064653276645653,0.4304443074732411,0.8877551020408163
5.0,0.2721931407867927,0.9086644187069345,0.3786650056698614,0.8877551020408163
6.0,0.2691793282995684,0.91159654009676,0.27862303924499726,0.8979591836734694
7.0,0.2521911520986609,0.9159214191467526,0.21389301972729818,0.9285714285714286
8.0,0.2410925292685626,0.921932267995895,0.3048099759890109,0.8877551020408163
9.0,0.23147007072143166,0.9242046620730098,0.20384012166486712,0.9387755102040817
10.0,0.23011496329723505,0.9200263890925084,0.24299617446198754,0.8979591836734694
11.0,0.20142795438903496,0.9341738747984166,0.303789243406179,0.8877551020408163
12.0,0.2169657650400538,0.9243512681425011,0.32151475487923137,0.8877551020408163
13.0,0.21029163150777916,0.9299956018179153,0.26781330231163764,0.9081632653061225
14.0,0.18690720036256664,0.9363729658407858,0.27764537139814727,0.9183673469387755
15.0,0.1885681934212331,0.9374725113619704,0.23482816195001407,0.9081632653061225
16.0,0.18132461793365726,0.9407711479255241,0.3409127824160518,0.9183673469387755
17.0,0.17833238927978712,0.9400381175780678,0.19955313562433952,0.9387755102040817
18.0,0.16542866711256668,0.9442896935933147,0.23147391299812162,0.9081632653061225
19.0,0.1618961408513677,0.9468552998094121,0.1442762091755867,0.9591836734693877
20.0,0.15836800550644636,0.9449494209060255,0.18263019316197773,0.9285714285714286
21.0,0.15387461528677934,0.9467819967746665,0.3143946345969374,0.8979591836734694
22.0,0.15061737755809146,0.9501539363729659,0.2266488458429064,0.9591836734693877
23.0,0.14783049139305196,0.9483213605043249,0.30885570473512824,0.9081632653061225
24.0,0.13675012043967413,0.9544055123882129,0.30698373646870947,0.8979591836734694
25.0,0.14278266485302596,0.9516933001026242,0.1875380806776942,0.9387755102040817
26.0,0.13578737810037822,0.9541123002492303,0.2837530596523869,0.9387755102040817
27.0,0.13698692433563361,0.9538923911449934,0.2094431689795468,0.9387755102040817
28.0,0.12471233988436081,0.9588769975076968,0.22178995001072788,0.9387755102040817
29.0,0.12287564326627673,0.958217270194986,0.26262152681545337,0.9183673469387755
30.0,0.12106154776269644,0.9580706641254948,0.25378913865591,0.9285714285714286
